id_cliente,servicos_recomendados
244,"['Manicure', '#NOME?', 'Escova M', 'Coloração Keune', 'Corte FEMININO', 'Design de Sobrancelha', 'Nutrição P.H', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Corte - Franja', 'Lavar e Secar P', 'Manicure e Pedicure - Francesinha', 'BABYLISS  P', 'Terapia Capilar pacote', 'BABYLISS M', 'Lavar e Secar G', 'Manicure e Pedicure', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Escova GG', 'Postiça', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Unha de Gel - Manutenção', 'SPA de pés', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Sem referencia', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Terapia Capilar com ozonio', 'Pure Repair P.H', 'MATIZAÇÃO M', 'Unha Artística/Decorada', 'Pedicure', 'Penteado', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça Realista', 'Remoção', 'Hidratação Wella', 'Lavar e Secar M', 'Escova G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova P', 'Lavar', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
340,"['Coloração Keune', 'Manicure', 'Manicure e Pedicure', 'Corte FEMININO', 'Barba', 'Nutrição P.H', 'Cabelo e Barba', 'Pedicure', 'Escova M', 'Design de Sobrancelha', 'Penteado', 'Escova P', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Mechas', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Corte Masculino', 'Lavar e Secar P', 'Remoção', 'Banho em Gel', 'Terapia Capilar com ozonio', 'Manutenção Banho em Gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Nutrição KEUNE YOU P', 'Manicure e Pedicure - Francesinha', '#NOME?', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'MATIZAÇÃO M', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'SPA de pés', 'Sem referencia', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Postiça', 'Hidratação Wella', 'Lavar e Secar M', 'Escova GG', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Parceria', 'Escova G', 'Escova e Prancha', 'Lavar e Secar G', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
231,"['Manicure', '#NOME?', 'Escova M', 'Coloração Keune', 'Corte FEMININO', 'Design de Sobrancelha', 'Nutrição P.H', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Corte - Franja', 'Lavar e Secar P', 'Manicure e Pedicure - Francesinha', 'BABYLISS  P', 'Terapia Capilar pacote', 'BABYLISS M', 'Lavar e Secar G', 'Manicure e Pedicure', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Escova GG', 'Postiça', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Unha de Gel - Manutenção', 'SPA de pés', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Sem referencia', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Terapia Capilar com ozonio', 'Pure Repair P.H', 'MATIZAÇÃO M', 'Unha Artística/Decorada', 'Pedicure', 'Penteado', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça Realista', 'Remoção', 'Hidratação Wella', 'Lavar e Secar M', 'Escova G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova P', 'Lavar', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
189,"['Corte Masculino', 'Hidratação Wella', 'Cabelo e Barba', 'Manicure e Pedicure', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Mechas', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Penteado', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Lavar e Secar M', 'Lavar e Secar G', 'Pedicure', 'Pigmentação de Barba', 'Pezinho Masculino', 'LIXAR PÉS', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Lavar', '#NOME?', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Corte Infantil', 'Corte FEMININO', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Base', 'Barba', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Design de Sobrancelha', 'Escova G', 'Hidratação Previa', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Esmaltação - Pés', 'Escova GG', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'Escova M', 'hidratação Muzza']"
116,"['Coloração Keune', 'Manicure e Pedicure', 'Manicure', 'Nutrição P.H', 'Escova G', '#NOME?', 'Corte FEMININO', 'Pedicure', 'Design de Sobrancelha', 'Penteado', 'Escova M', 'Mechas', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Esmaltação - Mãos', 'Escova P', 'Lavar e Secar P', 'Terapia Capilar com ozonio', 'Corte Masculino', 'Manutenção Banho em Gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Banho em Gel', 'Nutrição KEUNE YOU M', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Terapia Capilar pacote', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Top Coat em gel', 'Nutrição KEUNE YOU G', 'Pure Repair P.H', 'Nutrição KEUNE YOU P', 'Postiça Realista', 'Sem referencia', 'SPA de pés', 'Pezinho Masculino', 'Pigmentação de Barba', 'MATIZAÇÃO M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Hidratação Wella', 'Lavar e Secar M', 'Corte Parceria', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Escova GG', 'Lavar e Secar G', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
233,"['Manicure e Pedicure', 'Corte Masculino', 'Corte FEMININO', '#NOME?', 'Lavar e Secar P', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Wella', 'Aplicação de Coloração do cliente raiz', 'BABYLISS M', 'Mechas', 'Penteado', 'Pedicure', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Manutenção volume brasileiro', 'Lavar e Secar M', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure', 'MATIZAÇÃO M', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Aplicação de Coloração total do cliente', 'Lavar e Secar G', 'Banho em Gel', 'BABYLISS  P', 'Escova GG', 'Escova G', 'Design de Sobrancelha', 'Corte Parceria', 'BABYLISS  G', 'Corte Infantil', 'Corte - Franja', 'Lavar', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Barba', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Aplicação de cílios', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
79,"['Manicure e Pedicure', 'Manicure', 'Corte FEMININO', 'Coloração Keune', 'Escova M', 'Lavar e Secar G', 'Pedicure', 'Hidratação Takae M', 'Corte Masculino', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', '#NOME?', 'Nutrição KEUNE YOU G', 'Penteado', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Mechas', 'Pigmentação de Barba', 'Pezinho Masculino', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Pintura Sobrancelhas - Henna', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Barba', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Design de Sobrancelha', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova G', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova GG', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
62,"['Corte Masculino', 'Cabelo e Barba', 'Escova G', 'Manicure', 'Pintura Sobrancelhas - Henna', 'Design de Sobrancelha', 'Pedicure', 'Manicure e Pedicure', 'Esmaltação - Mãos', 'Corte FEMININO', 'Hidratação Wella', 'Corte Infantil', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Nutrição P.H', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Top Coat em gel', 'Terapia Capilar pacote', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Terapia Capilar com ozonio', 'Sem referencia', 'Lavar e Secar M', 'Postiça', 'SPA de pés', 'Remoção', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Lavar e Secar P', '#NOME?', 'Lavar e Secar G', 'Barba', 'Corte Parceria', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Base', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
43,"['Corte Masculino', 'Cabelo e Barba', 'Pedicure', 'Top Coat em gel', 'Manicure', 'Manicure e Pedicure', 'Manicure e Pedicure - Francesinha', 'Manutenção volume brasileiro', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Mechas', '#NOME?', 'Manutenção Soft Gel', 'Penteado', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Lavar e Secar M', 'Lavar e Secar G', 'Manutenção Banho em Gel', 'Pigmentação de Barba', 'Pezinho Masculino', 'Remoção', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'LIXAR PÉS', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Lavar', 'Hidratação Wella', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Corte Infantil', 'Corte FEMININO', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Base', 'Barba', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Design de Sobrancelha', 'Escova G', 'Hidratação Previa', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Esmaltação - Pés', 'Escova GG', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'Escova M', 'hidratação Muzza']"
285,"['Manicure e Pedicure', 'Manicure', 'Escova M', 'Coloração Keune', 'Pedicure', 'Mechas', 'Manicure e Pedicure - Francesinha', 'Penteado', 'Corte FEMININO', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Nutrição P.H', 'SPA de pés', 'Design de Sobrancelha', 'Top Coat em gel', 'Esmaltação - Pés', 'Manutenção Banho em Gel', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae P', 'Hidratação Previa', '#NOME?', 'Banho em Gel', 'Aplicação de Coloração do cliente raiz', 'Unha Artística/Decorada', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Terapia Capilar com ozonio', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Manutenção Soft Gel', 'Terapia Capilar pacote', 'Manutenção volume brasileiro', 'Nutrição KEUNE YOU G', 'Sem referencia', 'Pigmentação de Barba', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Pure Repair P.H', 'Postiça Realista', 'Pezinho Masculino', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Hidratação Wella', 'Lavar e Secar P', 'Lavar e Secar M', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar G', 'hidratação Muzza']"
218,"['Cabelo e Barba', 'Manicure e Pedicure', 'Coloração Keune', 'Corte FEMININO', 'Manicure', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Nutrição P.H', 'Escova P', 'Lavar e Secar P', 'Aplicação de Coloração do cliente raiz', 'Design de Sobrancelha', 'Escova M', 'Manutenção volume brasileiro', 'Mechas', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'MATIZAÇÃO M', 'Nutrição KEUNE YOU P', 'Pedicure', 'Penteado', 'Pezinho Masculino', '#NOME?', 'Pigmentação de Barba', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Lavar e Secar M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Hidratação Wella', 'Lavar e Secar G', 'Escova G', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'Lavar', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
353,"['Manicure e Pedicure', 'Manicure', 'Escova G', '#NOME?', 'Coloração Keune', 'Esmaltação - Mãos', 'Pedicure', 'Hidratação Takae P', 'Hidratação Takae M', 'Nutrição P.H', 'Corte FEMININO', 'Pure Repair P.H', 'Design de Sobrancelha', 'Lavar e Secar P', 'Top Coat em gel', 'Remoção', 'Terapia Capilar com ozonio', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Terapia Capilar pacote', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Nutrição KEUNE YOU P', 'Sem referencia', 'SPA de pés', 'Penteado', 'Pezinho Masculino', 'Lavar e Secar M', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Postiça Realista', 'Nutrição KEUNE YOU M', 'Hidratação Wella', 'Lavar e Secar G', 'Barba', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
36,"['Cabelo e Barba', 'Corte Parceria', 'Corte FEMININO', 'Manicure', 'Manicure e Pedicure', 'Corte Masculino', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Previa', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', '#NOME?', 'Pedicure', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Mechas', 'Nutrição KEUNE YOU G', 'Pezinho Masculino', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Penteado', 'Postiça', 'Pigmentação de Barba', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Pintura Sobrancelhas - Henna', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Lavar e Secar M', 'Lavar e Secar P', 'Hidratação Wella', 'Lavar e Secar G', 'Escova GG', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Design de Sobrancelha', 'Escova G', 'Escova M', 'Lavar', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
