Data;Hora;Profissional;Categoria Serviço;Serviço;Cliente;Sexo;Valor;Fechamento Conta;Status
15/07/2023;09:00;Profissional 3;Cuidados com Cabelo;Nutrição P.H;Cliente 49;Feminino;165;Fechada;Finalizado
15/07/2023;09:30;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 23;Feminino;160;Fechada;Finalizado
15/07/2023;09:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 95;Feminino;45;Fechada;Finalizado
15/07/2023;11:00;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
15/07/2023;11:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 20;Feminino;27;Fechada;Finalizado
15/07/2023;12:00;Profissional 2;Cuidados com Cabelo;Hidratação Takae G;Cliente 25;Feminino;155;Fechada;Finalizado
15/07/2023;12:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 25;Feminino;100;Fechada;Finalizado
15/07/2023;12:00;Profissional 3;Cuidados com Cabelo;Aplicação de Coloração do cliente raiz;Cliente 25;Feminino;90;Fechada;Finalizado
15/07/2023;12:00;Profissional 6;Mãos e Pés;Manicure;Cliente 25;Feminino;27;Fechada;Finalizado
15/07/2023;13:30;Profissional 6;Mãos e Pés;Manicure;Cliente 110;Feminino;37;Fechada;Finalizado
15/07/2023;14:00;Profissional 2;Cuidados com Cabelo;Terapia Capilar pacote;Cliente 86;Feminino;170;Fechada;Finalizado
15/07/2023;14:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 86;Feminino;27;Fechada;Finalizado
15/07/2023;14:00;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 86;Feminino;15;Fechada;Finalizado
15/07/2023;16:00;Profissional 2;Cuidados com Cabelo;Pure Repair P.H;Cliente 38;Feminino;297;Fechada;Finalizado
15/07/2023;16:00;Profissional 4;Mãos e Pés;Manicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
15/07/2023;16:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
15/07/2023;16:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 38;Feminino;120;Fechada;Finalizado
15/07/2023;17:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 133;Feminino;120;Fechada;Finalizado
18/07/2023;09:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 10;Feminino;155;Fechada;Finalizado
18/07/2023;09:30;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 10;Feminino;175;Fechada;Finalizado
18/07/2023;09:30;Profissional 4;Mãos e Pés;Manicure;Cliente 10;Feminino;27;Fechada;Finalizado
18/07/2023;09:30;Profissional 4;Mãos e Pés;Manicure e Pedicure - Francesinha;Cliente 10;Feminino;7;Fechada;Finalizado
18/07/2023;10:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 86;Feminino;58,5;Fechada;Finalizado
18/07/2023;10:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 86;Feminino;31,5;Fechada;Finalizado
18/07/2023;10:00;Profissional 6;Mãos e Pés;Manicure;Cliente 86;Feminino;27;Fechada;Finalizado
18/07/2023;12:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 6;Feminino;45;Fechada;Finalizado
18/07/2023;12:30;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
18/07/2023;12:30;Profissional 5;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
18/07/2023;15:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 108;Feminino;85;Fechada;Finalizado
18/07/2023;15:00;Profissional 5;Cuidados com Cabelo;Lavar e Secar P;Cliente 108;Feminino;35;Fechada;Finalizado
18/07/2023;15:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 108;Feminino;45;Fechada;Finalizado
19/07/2023;09:30;Profissional 4;Mãos e Pés;Manicure;Cliente 14;Feminino;27;Fechada;Finalizado
19/07/2023;10:00;Profissional 2;Cuidados com Cabelo;Lavar e Secar G;Cliente 8;Feminino;45;Fechada;Finalizado
19/07/2023;17:00;Profissional 6;Mãos e Pés;Manicure;Cliente 52;Feminino;27;Fechada;Finalizado
20/07/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 45;Feminino;45;Fechada;Finalizado
20/07/2023;10:00;Profissional 4;Mãos e Pés;Top Coat em gel;Cliente 45;Feminino;20;Fechada;Finalizado
20/07/2023;13:00;Profissional 4;Mãos e Pés;Manicure;Cliente 134;Feminino;22,5;Fechada;Finalizado
20/07/2023;13:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 134;Feminino;22,5;Fechada;Finalizado
20/07/2023;14:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 7;Feminino;45;Fechada;Finalizado
20/07/2023;14:00;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico G;Cliente 7;Feminino;142;Fechada;Finalizado
20/07/2023;15:00;Profissional 4;Mãos e Pés;Manicure;Cliente 44;Feminino;27;Fechada;Finalizado
20/07/2023;16:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 71;Feminino;45;Aberta;Cancelado
20/07/2023;16:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 71;Feminino;45;Aberta;Cancelado
21/07/2023;09:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 135;Masculino;65;Fechada;Finalizado
21/07/2023;09:30;Profissional 2;Cuidados com Cabelo;Terapia Capilar pacote;Cliente 86;Feminino;170;Fechada;Finalizado
21/07/2023;09:30;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 86;Feminino;15;Fechada;Finalizado
21/07/2023;10:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 136;Masculino;40;Fechada;Finalizado
21/07/2023;11:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 137;Masculino;65;Fechada;Finalizado
21/07/2023;12:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 32;Feminino;155;Fechada;Finalizado
21/07/2023;12:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 32;Feminino;45;Fechada;Finalizado
21/07/2023;12:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 138;Masculino;65;Fechada;Finalizado
21/07/2023;12:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 104;Feminino;45;Fechada;Finalizado
21/07/2023;13:00;Profissional 6;Mãos e Pés;Manicure;Cliente 33;Feminino;27;Fechada;Finalizado
21/07/2023;13:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
21/07/2023;14:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 47;Feminino;50;Fechada;Finalizado
21/07/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 47;Feminino;45;Fechada;Finalizado
21/07/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 140;Masculino;40;Fechada;Finalizado
21/07/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 141;Masculino;40;Fechada;Finalizado
21/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 10;Feminino;40;Fechada;Finalizado
21/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 10;Feminino;55;Fechada;Finalizado
21/07/2023;15:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 25;Feminino;65;Fechada;Finalizado
21/07/2023;15:00;Profissional 6;Mãos e Pés;Manicure;Cliente 25;Feminino;27;Fechada;Finalizado
21/07/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 142;Masculino;40;Fechada;Finalizado
21/07/2023;16:00;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 97;Feminino;133;Fechada;Finalizado
21/07/2023;16:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 97;Feminino;45;Fechada;Finalizado
21/07/2023;16:00;Profissional 2;Cuidados com Cabelo;Aplicação de Coloração do cliente raiz;Cliente 1;Feminino;90;Fechada;Finalizado
21/07/2023;16:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
21/07/2023;16:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 143;Masculino;65;Fechada;Finalizado
21/07/2023;17:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 112;Feminino;45;Fechada;Finalizado
21/07/2023;17:00;Profissional 2;Cuidados com Cabelo;Escova e Prancha;Cliente 112;Feminino;20;Fechada;Finalizado
21/07/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 144;Masculino;40;Fechada;Finalizado
21/07/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 145;Masculino;65;Fechada;Finalizado
21/07/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 146;Masculino;40;Fechada;Finalizado
22/07/2023;08:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 147;Masculino;65;Fechada;Finalizado
22/07/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 54;Feminino;45;Fechada;Finalizado
22/07/2023;09:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 94;Feminino;45;Fechada;Finalizado
22/07/2023;09:00;Profissional 5;Cuidados com Cabelo;Nutrição P.H;Cliente 94;Feminino;185;Fechada;Finalizado
22/07/2023;09:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 54;Feminino;175;Fechada;Finalizado
22/07/2023;09:00;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 54;Feminino;185;Fechada;Finalizado
22/07/2023;09:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 54;Feminino;50;Fechada;Finalizado
22/07/2023;09:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 94;Feminino;50;Fechada;Finalizado
22/07/2023;09:00;Profissional 7;Cabelo e Barba;Barba;Cliente 148;Masculino;30;Fechada;Finalizado
22/07/2023;10:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 149;Masculino;40;Fechada;Finalizado
22/07/2023;11:00;Profissional 4;Mãos e Pés;Manicure;Cliente 95;Feminino;27;Fechada;Finalizado
22/07/2023;11:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 95;Feminino;50;Fechada;Finalizado
22/07/2023;11:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 150;Masculino;65;Fechada;Finalizado
22/07/2023;11:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 29;Feminino;45;Fechada;Confirmado
22/07/2023;11:30;Profissional 5;Cuidados com Cabelo;Null;Cliente 29;Feminino;65;Fechada;Confirmado
22/07/2023;12:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 151;Masculino;40;Fechada;Finalizado
22/07/2023;12:30;Profissional 5;Cuidados com Cabelo;Hidratação Takae M;Cliente 113;Feminino;175;Fechada;Finalizado
22/07/2023;13:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 152;Feminino;45;Fechada;Finalizado
22/07/2023;13:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 153;Masculino;40;Fechada;Finalizado
22/07/2023;13:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 36;Feminino;27;Fechada;Confirmado
22/07/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 154;Feminino;45;Fechada;Finalizado
22/07/2023;14:00;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 21;Feminino;215;Fechada;Finalizado
22/07/2023;14:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 21;Feminino;65;Fechada;Finalizado
22/07/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 155;Masculino;40;Fechada;Finalizado
22/07/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 156;Masculino;40;Fechada;Finalizado
22/07/2023;14:30;Profissional 6;Mãos e Pés;Manicure;Cliente 1;Feminino;27;Fechada;Finalizado
22/07/2023;15:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 157;Masculino;65;Fechada;Finalizado
22/07/2023;15:00;Profissional 4;Mãos e Pés;Manicure e Pedicure - Francesinha;Cliente 154;Feminino;7;Fechada;Finalizado
22/07/2023;16:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 158;Masculino;40;Fechada;Finalizado
22/07/2023;16:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 159;Masculino;40;Fechada;Finalizado
22/07/2023;16:30;Profissional 5;Cuidados com Cabelo;Nutrição P.H;Cliente 38;Feminino;145;Fechada;Finalizado
22/07/2023;16:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
22/07/2023;16:30;Profissional 6;Mãos e Pés;Manicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
22/07/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 160;Masculino;40;Fechada;Finalizado
22/07/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 161;Masculino;40;Fechada;Finalizado
22/07/2023;18:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 162;Masculino;40;Fechada;Finalizado
22/07/2023;18:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 163;Masculino;40;Fechada;Finalizado
24/07/2023;12:00;Profissional 7;Cabelo e Barba;Barba;Cliente 164;Masculino;30;Fechada;Finalizado
24/07/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 165;Masculino;40;Fechada;Finalizado
25/07/2023;10:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 39;Feminino;175;Fechada;Finalizado
25/07/2023;10:00;Profissional 2;Cuidados com Cabelo;Nutrição KEUNE YOU P;Cliente 39;Feminino;155;Fechada;Finalizado
25/07/2023;11:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 166;Masculino;65;Fechada;Finalizado
25/07/2023;11:30;Profissional 6;Mãos e Pés;Manicure;Cliente 11;Feminino;27;Fechada;Finalizado
25/07/2023;12:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
25/07/2023;12:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
25/07/2023;15:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 167;Masculino;65;Fechada;Finalizado
26/07/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 51;Feminino;45;Fechada;Finalizado
26/07/2023;10:00;Profissional 5;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
26/07/2023;10:00;Profissional 2;Cuidados com Cabelo;Terapia Capilar pacote;Cliente 42;Feminino;170;Fechada;Finalizado
26/07/2023;10:00;Profissional 6;Mãos e Pés;Esmaltação - Pés;Cliente 42;Feminino;15;Fechada;Finalizado
26/07/2023;10:00;Profissional 6;Mãos e Pés;Esmaltação - Mãos;Cliente 42;Feminino;15;Fechada;Finalizado
26/07/2023;10:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 30;Feminino;120;Fechada;Finalizado
26/07/2023;10:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 30;Feminino;22,5;Fechada;Finalizado
26/07/2023;10:00;Profissional 6;Mãos e Pés;SPA de pés;Cliente 30;Feminino;35;Fechada;Finalizado
26/07/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 30;Feminino;22,5;Fechada;Finalizado
26/07/2023;11:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 43;Feminino;45;Fechada;Finalizado
26/07/2023;12:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 168;Masculino;40;Fechada;Finalizado
26/07/2023;13:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 169;Masculino;40;Fechada;Finalizado
26/07/2023;14:00;Profissional 4;Mãos e Pés;Manicure;Cliente 6;Feminino;22,5;Fechada;Finalizado
26/07/2023;14:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 6;Feminino;22,5;Fechada;Finalizado
26/07/2023;16:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 170;Masculino;40;Fechada;Finalizado
26/07/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 171;Masculino;40;Fechada;Finalizado
26/07/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 172;Masculino;65;Fechada;Finalizado
27/07/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 20;Feminino;45;Fechada;Finalizado
27/07/2023;09:00;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
27/07/2023;10:00;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 8;Feminino;65;Fechada;Finalizado
27/07/2023;10:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 173;Masculino;65;Fechada;Finalizado
27/07/2023;13:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 174;Feminino;50;Fechada;Finalizado
27/07/2023;14:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 116;Feminino;120;Fechada;Finalizado
27/07/2023;14:30;Profissional 6;Mãos e Pés;Manicure;Cliente 116;Feminino;27;Fechada;Finalizado
27/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 116;Feminino;155;Fechada;Finalizado
27/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 116;Feminino;151;Fechada;Finalizado
27/07/2023;14:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 44;Feminino;45;Fechada;Finalizado
27/07/2023;15:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 175;Feminino;45;Fechada;Finalizado
27/07/2023;15:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 38;Feminino;55;Fechada;Finalizado
27/07/2023;16:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 176;Masculino;65;Fechada;Finalizado
27/07/2023;16:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 177;Feminino;120;Fechada;Finalizado
27/07/2023;16:00;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 177;Feminino;50;Fechada;Finalizado
27/07/2023;16:00;Profissional 4;Mãos e Pés;Manicure;Cliente 177;Feminino;27;Fechada;Finalizado
27/07/2023;16:30;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 86;Feminino;58,5;Fechada;Finalizado
27/07/2023;16:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 86;Feminino;31,5;Fechada;Finalizado
27/07/2023;16:30;Profissional 4;Mãos e Pés;Manicure;Cliente 86;Feminino;22,5;Fechada;Finalizado
27/07/2023;16:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 86;Feminino;22,5;Fechada;Finalizado
27/07/2023;18:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 178;Masculino;40;Fechada;Finalizado
27/07/2023;19:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
28/07/2023;09:00;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 49;Feminino;165;Fechada;Finalizado
28/07/2023;09:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 49;Feminino;27;Fechada;Finalizado
28/07/2023;09:00;Profissional 6;Manicure;Manutenção Banho em Gel;Cliente 49;Feminino;90;Fechada;Finalizado
28/07/2023;10:00;Profissional 7;Cabelo e Barba;Barba;Cliente 169;Masculino;30;Fechada;Finalizado
28/07/2023;11:00;Profissional 5;Cuidados com Cabelo;Escova M;Cliente 4;Feminino;55;Fechada;Finalizado
28/07/2023;11:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 4;Feminino;45;Fechada;Finalizado
28/07/2023;11:30;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
28/07/2023;11:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
28/07/2023;12:30;Profissional 5;Modelar pontas;BABYLISS M;Cliente 10;Feminino;40;Fechada;Finalizado
28/07/2023;12:30;Profissional 4;Mãos e Pés;Manicure;Cliente 10;Feminino;27;Fechada;Finalizado
28/07/2023;13:30;Profissional 4;Mãos e Pés;Manicure;Cliente 3;Feminino;27;Fechada;Finalizado
28/07/2023;13:30;Profissional 4;Mãos e Pés;Top Coat em gel;Cliente 3;Feminino;20;Fechada;Finalizado
28/07/2023;14:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 7;Feminino;65;Fechada;Finalizado
28/07/2023;14:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 7;Feminino;40;Fechada;Finalizado
28/07/2023;14:00;Profissional 6;Mãos e Pés;Manicure;Cliente 7;Feminino;27;Fechada;Finalizado
28/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 179;Feminino;65;Fechada;Finalizado
28/07/2023;14:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 179;Feminino;35;Fechada;Finalizado
28/07/2023;14:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 179;Feminino;120;Fechada;Finalizado
28/07/2023;14:30;Profissional 6;Mãos e Pés;Manicure;Cliente 179;Feminino;22,5;Fechada;Finalizado
28/07/2023;14:30;Profissional 4;Mãos e Pés;Pedicure;Cliente 179;Feminino;22,5;Fechada;Finalizado
28/07/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 180;Masculino;40;Fechada;Finalizado
28/07/2023;16:00;Profissional 5;Cuidados com Cabelo;Escova M;Cliente 77;Feminino;55;Fechada;Finalizado
28/07/2023;16:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 77;Feminino;35;Fechada;Finalizado
28/07/2023;16:00;Profissional 4;Mãos e Pés;Manicure;Cliente 77;Feminino;27;Fechada;Finalizado
28/07/2023;16:00;Profissional 4;Mãos e Pés;Unha Artística/Decorada;Cliente 77;Feminino;4;Fechada;Finalizado
28/07/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 181;Masculino;65;Fechada;Finalizado
28/07/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 182;Masculino;40;Fechada;Finalizado
29/07/2023;08:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 183;Masculino;40;Fechada;Finalizado
29/07/2023;09:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 184;Masculino;40;Fechada;Finalizado
29/07/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 52;Feminino;45;Fechada;Finalizado
29/07/2023;09:00;Profissional 4;Mãos e Pés;Top Coat em gel;Cliente 52;Feminino;20;Fechada;Finalizado
29/07/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 95;Feminino;45;Fechada;Finalizado
29/07/2023;11:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 185;Masculino;40;Fechada;Finalizado
29/07/2023;11:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
29/07/2023;12:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 186;Masculino;65;Fechada;Finalizado
29/07/2023;13:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 187;Masculino;65;Fechada;Finalizado
29/07/2023;13:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 21;Feminino;65;Fechada;Finalizado
29/07/2023;14:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 188;Masculino;65;Fechada;Finalizado
29/07/2023;14:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 119;Feminino;155;Fechada;Finalizado
29/07/2023;14:00;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 119;Feminino;145;Fechada;Finalizado
29/07/2023;14:00;Profissional 3;Sobrancelha;Pintura Sobrancelhas - Henna;Cliente 119;Feminino;60;Fechada;Finalizado
29/07/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 119;Feminino;45;Fechada;Finalizado
